#
# Sources from ATCA catalog (Murphy et al. 2010 2010MNRAS.402.2403M) 
# which do NOT have ALMA measurements, but could have an entry in the full DB 
#
# RA and Dec in deg. The mean uncertainties (ATCA) are 13.5 arcsec (RA) and 1.0 arcsec (Dec)
# ALMA RA and Dec and error values from the ALMA DB 
# 20GHz: flux at 20 GHz from 2010 paper
#        sources with flux20G=error, do not have an entry in Murphy data (extended sources)
#        sources with error=0, do not have any error entry in Murphy data
# 93GHz: flux at 93 GHz observed at ATCA, from website (ATCA Calibrator Database v3)
#        Note the observation date was not provided in the website output search
# B3estimate=20GHz/4
# Flags: g=good or p=poor data quality
#        e = extended source
#        h = Galactic HII region
#        p = Galactic planetary nebula
#        m = Magellanic clouds source
#        l = no match in low frequency surveys
#        b = large and extended See the paper for more details of these classifications
#        nnn = no flag
#
#                                                        Flux Density (mJy)         
#  ATCA Name     RA(deg)  errRA  Dec(deg)  errDec   20GHz  error  93GHz   B3estim    Flags       ALMAname  ALMAra(deg) error  ALMAdec(deg) error
#
J150945-290502	227.4375	0.00375	-29.08392	0.00028	165	11	NONE	41.25	g	nnn					
J214547-314233	326.44584	0.00375	-31.70942	0.00028	165	9	NONE	41.25	g	nnn					
J223010-631043	337.542915	0.00375	-63.17861	0.00028	165	8	NONE	41.25	g	nnn					
J230240-453357	345.66684	0.00375	-45.56603	0.00028	165	8	128	41.25	g	nnn	J2302-4533	345.6668684	0.0000005	-45.5661094	0.0000004
J012633-151833	21.64158	0.00375	-15.30928	0.00028	164	11	NONE	41	g	nnn					
J020801-621635	32.005245	0.00375	-62.27658	0.00028	164	18	35	41	g	nnn					
J032444-291821	51.18429	0.00375	-29.30586	0.00028	164	11	NONE	41	g	nnn					
J033755-120405	54.480495	0.00375	-12.06808	0.00028	164	8	NONE	41	g	nnn					
J043418-144255	68.578545	0.00375	-14.71553	0.00028	164	7	NONE	41	g	nnn					
J071914-522832	109.809465	0.00375	-52.47569	0.00028	164	8	111	41	g	nnn					
J075517-102827	118.82442	0.00375	-10.47431	0.00028	164	8	NONE	41	g	nnn	J0755-1028	118.8243321	0.0000001	-10.4743103	0.0000001
J145604-561837	224.017335	0.00375	-56.31039	0.00028	164	8	124	41	g	nnn	J1456-5618	224.0175911	0.0000003	-56.3103864	0.0000001
J174348-662627	265.95387	0.00375	-66.44083	0.00028	164	8	180	41	g	nnn					
J191320-363019	288.337215	0.00375	-36.50539	0.00028	164	8	NONE	41	g	nnn					
J215513-213702	328.80738	0.00375	-21.61736	0.00028	164	8	NONE	41	g	nnn					
J221418-400849	333.576705	0.00375	-40.14714	0.00028	164	6	NONE	41	g	nnn	J2214-4008	333.5767522	0.0000005	-40.1472373	0.0000004
J224800-054117	342.00021	0.00375	-5.68811	0.00028	164	8	NONE	41	g	nnn					
J235311-480604	358.296285	0.00375	-48.10122	0.00028	164	7	NONE	41	g	nnn					
J004201-403039	10.50504	0.00375	-40.511	0.00028	163	7	11	40.75	g	nnn					
J030027-495911	45.116085	0.00375	-49.98661	0.00028	163	8	NONE	40.75	g	nnn					
J041313-533200	63.30504	0.00375	-53.53353	0.00028	163	7	NONE	40.75	g	nnn					
J052454-281842	81.227535	0.00375	-28.31178	0.00028	163	11	NONE	40.75	g	nnn					
J065001-163200	102.50529	0.00375	-16.53339	0.00028	163	11	NONE	40.75	g	nnn	J0650-1632	102.5050763	0.0000001	-16.5334276	0.0000001
J065241-564254	103.17213	0.00375	-56.71506	0.00028	163	6	NONE	40.75	g	e					
J084610-342434	131.54571	0.00375	-34.4095	0.00028	163	8	NONE	40.75	g	nnn	J0846-3424	131.545391	0.0000001	-34.4093292	0.0000003
J093636-053554	144.152715	0.00375	-5.59847	0.00028	163	9	NONE	40.75	g	nnn					
J100138-305836	150.412455	0.00375	-30.97681	0.00028	163	8	NONE	40.75	g	nnn	J1001-3058	150.4123222	0.0000001	-30.9768549	0.0000001
J113253-532903	173.22471	0.00375	-53.48425	0.00028	163	8	NONE	40.75	g	nnn					
J113638-052313	174.15867	0.00375	-5.38717	0.00028	163	8	NONE	40.75	g	nnn					
J124414-263325	191.06163	0.00375	-26.55703	0.00028	163	10	NONE	40.75	g	nnn					
J125135-192753	192.897	0.00375	-19.46489	0.00028	163	8	NONE	40.75	g	nnn					
J135155-344227	207.9825	0.00375	-34.70758	0.00028	163	8	NONE	40.75	g	nnn					
J145239-650203	223.165545	0.00375	-65.03439	0.00028	163	8	NONE	40.75	g	nnn	J1452-6502	223.1653301	0.0000001	-65.034287	0.0000001
J160447-422809	241.19838	0.00375	-42.46917	0.00028	163	8	NONE	40.75	g	nnn	J1604-4228	241.1983322	0.0000003	-42.4692947	0.0000003
J182542-231211	276.42729	0.00375	-23.20314	0.00028	163	6	NONE	40.75	g	ep					
J201513-125256	303.80712	0.00375	-12.88222	0.00028	163	8	NONE	40.75	g	nnn					
J204849-254615	312.205215	0.00375	-25.77092	0.00028	163	8	NONE	40.75	g	nnn					
J221150-370705	332.960625	0.00375	-37.11806	0.00028	163	8	NONE	40.75	g	nnn					
J015837-641128	29.654205	0.00375	-64.19119	0.00028	162	8	NONE	40.5	g	nnn					
J020750-683754	31.961715	0.00375	-68.63181	0.00028	162	8	NONE	40.5	g	nnn					
J050428-151227	76.12029	0.00375	-15.20775	0.00028	162	11	NONE	40.5	g	nnn					
J051342-201612	78.428835	0.00375	-20.27	0.00028	162	11	NONE	40.5	g	nnn					
J072339-824739	110.916165	0.00375	-82.79442	0.00028	162	8	NONE	40.5	g	nnn					
J080729-762910	121.874715	0.00375	-76.48619	0.00028	162	18	NONE	40.5	g	nnn					
J082514-284703	126.30984	0.00375	-28.78428	0.00028	162	7	NONE	40.5	g	e					
J090259-172109	135.74958	0.00375	-17.3525	0.00028	162	10	NONE	40.5	g	nnn					
J091540-302949	138.920505	0.00375	-30.497	0.00028	162	8	NONE	40.5	g	nnn					
J092213-142851	140.55438	0.00375	-14.48089	0.00028	162	6	NONE	40.5	g	e					
J125037-463937	192.65775	0.00375	-46.66042	0.00028	162	8	NONE	40.5	g	nnn					
J133737-181140	204.406995	0.00375	-18.19458	0.00028	162	11	NONE	40.5	g	nnn					
J162422-301251	246.093285	0.00375	-30.21436	0.00028	162	7	NONE	40.5	g	nnn					
J181640-742907	274.168035	0.00375	-74.48536	0.00028	162	8	NONE	40.5	g	nnn					
J201317-244823	303.322455	0.00375	-24.80647	0.00028	162	8	NONE	40.5	g	nnn					
J202332-012341	305.88666	0.00375	-1.39481	0.00028	162	8	NONE	40.5	g	nnn					
J230752-413244	346.96971	0.00375	-41.54578	0.00028	162	6	NONE	40.5	g	e					
J000828-132930	2.116755	0.00375	-13.49175	0.00028	161	8	NONE	40.25	g	nnn					
J032046-383728	50.193465	0.00375	-38.62456	0.00028	161	8	NONE	40.25	g	nnn					
J175309-184336	268.28763	0.00375	-18.72683	0.00028	161	11	NONE	40.25	g	nnn					
J204446-063228	311.19183	0.00375	-6.54117	0.00028	161	8	NONE	40.25	g	nnn					
J005432-195300	13.63725	0.00375	-19.88358	0.00028	160	10	NONE	40	g	nnn					
J023137-204021	37.904205	0.00375	-20.67261	0.00028	160	11	NONE	40	g	nnn					
J044134-330008	70.39566	0.00375	-33.00222	0.00028	160	7	NONE	40	g	nnn					
J045636-313611	74.152875	0.00375	-31.60319	0.00028	160	8	NONE	40	g	nnn					
J092902-182048	142.26009	0.00375	-18.34667	0.00028	160	11	NONE	40	g	nnn					
J103644-504742	159.18366	0.00375	-50.79525	0.00028	160	8	257	40	g	nnn	J1036-5047	159.1832198	0.0000003	-50.7953682	0.0000002
J114501-390917	176.25633	0.00375	-39.15486	0.00028	160	8	NONE	40	g	nnn					
J115918-663539	179.825745	0.00375	-66.59431	0.00028	160	8	NONE	40	g	nnn	J1159-6635	179.8262727	0.0000001	-66.5942853	0.0000001
J133634-185242	204.14334	0.00375	-18.87839	0.00028	160	10	NONE	40	g	nnn					
J152210-294830	230.545665	0.00375	-29.80842	0.00028	160	10	NONE	40	g	nnn					
J174705-523634	266.774205	0.00375	-52.60944	0.00028	160	8	NONE	40	g	nnn					
J203523-495806	308.849625	0.00375	-49.96858	0.00028	160	8	NONE	40	g	nnn					
J203540-694407	308.91846	0.00375	-69.73553	0.00028	160	8	47	40	g	nnn					
J220545-865347	331.439535	0.00375	-86.89653	0.00028	160	8	96	40	g	nnn					
J224611-030036	341.547285	0.00375	-3.01011	0.00028	160	8	NONE	40	g	nnn					
J032513-241548	51.305535	0.00375	-24.26342	0.00028	159	10	NONE	39.75	g	nnn	J0325-2415	51.3056026	0.0000001	-24.2633481	0.0000001
J042721-390100	66.840375	0.00375	-39.01672	0.00028	159	8	NONE	39.75	g	nnn					
J111016-075650	167.570745	0.00375	-7.94733	0.00028	159	8	NONE	39.75	g	nnn					
J125828-671942	194.618835	0.00375	-67.32856	0.00028	159	8	NONE	39.75	g	nnn	J1258-6719	194.6190765	0.0000005	-67.3285045	0.0000005
J130531-313251	196.379835	0.00375	-31.54753	0.00028	159	7	NONE	39.75	g	nnn					
J151321-320929	228.340335	0.00375	-32.15822	0.00028	159	7	NONE	39.75	g	nnn					
J153746-092042	234.44538	0.00375	-9.345	0.00028	159	8	NONE	39.75	g	nnn					
J171141-502818	257.92191	0.00375	-50.47167	0.00028	159	8	105	39.75	g	nnn	J1711-5028	257.9208032	0.0000003	-50.4715026	0.0000002
J173228-555351	263.118255	0.00375	-55.89753	0.00028	159	8	6	39.75	g	nnn					
J203651-214637	309.21333	0.00375	-21.777	0.00028	159	8	NONE	39.75	g	nnn					
J205603-195646	314.014665	0.00375	-19.94633	0.00028	159	3	NONE	39.75	g	e					
J234708-185618	356.78583	0.00375	-18.93842	0.00028	159	10	NONE	39.75	g	nnn					
J003714-214523	9.31191	0.00375	-21.75664	0.00028	158	10	NONE	39.5	g	nnn					
J011316-063051	18.31767	0.00375	-6.51436	0.00028	158	8	NONE	39.5	g	nnn					
J014721-044542	26.83779	0.00375	-4.76167	0.00028	158	8	NONE	39.5	g	nnn					
J021834-092337	34.64337	0.00375	-9.39383	0.00028	158	8	NONE	39.5	g	nnn					
J044931-214243	72.37971	0.00375	-21.71217	0.00028	158	10	NONE	39.5	g	nnn					
J051832-693520	79.63533	0.00375	-69.58906	0.00028	158	8	84	39.5	g	nnn	J0518-6935	79.6357777	0.0000002	-69.5892667	0.0000002
J080907-153247	122.281755	0.00375	-15.54647	0.00028	158	10	NONE	39.5	g	nnn	J0809-1532	122.2807996	0.0000001	-15.546354	0.0000002
J084702-623542	131.762205	0.00375	-62.59503	0.00028	158	18	NONE	39.5	g	nnn					
J130837-825934	197.158125	0.00375	-82.99297	0.00028	158	8	NONE	39.5	g	nnn	J1308-8259	197.1591447	0.0000006	-82.9929983	0.0000008
J155516-452237	238.817715	0.00375	-45.37706	0.00028	158	5	79	39.5	p	nnn	J1555-4522	238.8183097	0.0000002	-45.3772642	0.0000001
J161630-710830	244.12767	0.00375	-71.14181	0.00028	158	8	NONE	39.5	g	nnn					
J200429-101431	301.12263	0.00375	-10.242	0.00028	158	8	NONE	39.5	g	nnn					
J232659-002352	351.745965	0.00375	-0.39794	0.00028	158	7	NONE	39.5	p	nnn					
J235451-040503	358.715715	0.00375	-4.08439	0.00028	158	8	NONE	39.5	p	nnn					
J003906-094246	9.77658	0.00375	-9.71286	0.00028	157	8	NONE	39.25	g	nnn					
J011844-085058	19.684035	0.00375	-8.84947	0.00028	157	8	NONE	39.25	g	nnn					
J014133-020222	25.390755	0.00375	-2.03961	0.00028	157	8	NONE	39.25	g	nnn					
J053937-694526	84.90588	0.00375	-69.75733	0.00028	157	6	NONE	39.25	g	emh					
J082226-431026	125.611995	0.00375	-43.17392	0.00028	157	7	NONE	39.25	g	nnn					
J142828-274151	217.117665	0.00375	-27.69761	0.00028	157	10	49	39.25	g	nnn					
J153422-224357	233.594835	0.00375	-22.73275	0.00028	157	10	NONE	39.25	g	nnn					
J191346-450311	288.44391	0.00375	-45.05325	0.00028	157	8	NONE	39.25	g	nnn					
J225647-515840	344.19816	0.00375	-51.97786	0.00028	157	5	NONE	39.25	g	e					
J231232-653404	348.136035	0.00375	-65.56794	0.00028	157	8	NONE	39.25	g	nnn					
J024021-135734	40.091295	0.00375	-13.95953	0.00028	156	8	NONE	39	g	nnn					
J043953-301745	69.971715	0.00375	-30.29592	0.00028	156	8	NONE	39	g	nnn					
J044748-515100	71.950125	0.00375	-51.85011	0.00028	156	8	NONE	39	g	nnn					
J044815-365901	72.06267	0.00375	-36.98386	0.00028	156	8	NONE	39	g	nnn					
J061017-184741	92.57484	0.00375	-18.79478	0.00028	156	10	NONE	39	g	nnn					
J103603-310951	159.01488	0.00375	-31.16439	0.00028	156	7	NONE	39	g	nnn					
J105335-344538	163.39821	0.00375	-34.76072	0.00028	156	8	NONE	39	g	nnn					
J121101-375519	182.757285	0.00375	-37.92194	0.00028	156	8	NONE	39	g	nnn					
J132317-340711	200.82138	0.00375	-34.11978	0.00028	156	8	NONE	39	g	nnn					
J132340-410123	200.920125	0.00375	-41.02317	0.00028	156	8	NONE	39	g	nnn					
J134511-693651	206.298915	0.00375	-69.61431	0.00028	156	7	82	39	g	nnn	J1345-6936	206.2993832	0.0000003	-69.6143072	0.0000002
J154741-094331	236.921625	0.00375	-9.72536	0.00028	156	8	NONE	39	g	nnn					
J174152-244207	265.469955	0.00375	-24.70214	0.00028	156	8	NONE	39	g	ep					
J185317-362842	283.32459	0.00375	-36.47839	0.00028	156	8	12	39	g	nnn					
J193930-451001	294.87591	0.00375	-45.167	0.00028	156	9	NONE	39	g	nnn					
J194357-140911	295.99062	0.00375	-14.15314	0.00028	156	4	NONE	39	g	ep					
J205213-553310	313.056705	0.00375	-55.55278	0.00028	156	8	330	39	g	nnn					
J024838-132228	42.161295	0.00375	-13.37444	0.00028	155	6	NONE	38.75	g	e					
J025036-635501	42.651165	0.00375	-63.91694	0.00028	155	8	NONE	38.75	g	nnn					
J044924-610627	72.351795	0.00375	-61.10761	0.00028	155	7	134	38.75	g	nnn					
J101817-272925	154.57083	0.00375	-27.4905	0.00028	155	10	NONE	38.75	g	nnn					
J105727-403940	164.36616	0.00375	-40.66111	0.00028	155	7	NONE	38.75	g	nnn					
J113316-631726	173.31762	0.00375	-63.29067	0.00028	155	8	NONE	38.75	g	nnn	J1133-6317	173.3170341	0.0000008	-63.2907239	0.0000005
J151031-301953	227.63292	0.00375	-30.33139	0.00028	155	8	NONE	38.75	g	nnn	J1510-3019	227.6326724	0.0000003	-30.3312558	0.0000006
J155704-272446	239.26788	0.00375	-27.41283	0.00028	155	10	NONE	38.75	g	nnn					
J190104-211201	285.268785	0.00375	-21.20031	0.00028	155	8	NONE	38.75	g	nnn					
J213913-245415	324.805215	0.00375	-24.90417	0.00028	155	8	NONE	38.75	p	nnn	J2139-2454	324.8051206	0.0000001	-24.9041854	0.0000001
J230136-591320	345.401295	0.00375	-59.22236	0.00028	155	8	NONE	38.75	g	nnn					
J000800-233918	2.00175	0.00375	-23.655	0.00028	154	9	NONE	38.5	g	nnn					
J001140-143404	2.918505	0.00375	-14.56783	0.00028	154	7	NONE	38.5	g	nnn					
J001849-511455	4.70496	0.00375	-51.24867	0.00028	154	5	NONE	38.5	g	e					
J040347-473847	60.94617	0.00375	-47.6465	0.00028	154	7	NONE	38.5	g	nnn					
J041125-275821	62.85525	0.00375	-27.97272	0.00028	154	10	NONE	38.5	g	nnn					
J053354-234430	83.477535	0.00375	-23.74172	0.00028	154	10	NONE	38.5	g	nnn	J0533-2344	83.4775143	0.0000001	-23.7416633	0.0000001
J085157-544135	132.991215	0.00375	-54.69314	0.00028	154	8	NONE	38.5	g	nnn					
J095055-465012	147.73287	0.00375	-46.83678	0.00028	154	7	NONE	38.5	g	nnn	J0950-4650	147.7323986	0.0000004	-46.8367096	0.0000022
J114010-273040	175.04409	0.00375	-27.51136	0.00028	154	9	NONE	38.5	g	nnn					
J164346-164547	250.94475	0.00375	-16.76317	0.00028	154	10	NONE	38.5	g	nnn					
J170909-264219	257.288085	0.00375	-26.70531	0.00028	154	10	NONE	38.5	g	nnn					
J200646-345116	301.693455	0.00375	-34.85447	0.00028	154	9	NONE	38.5	g	nnn					
J202800-522611	307.00296	0.00375	-52.43647	0.00028	154	8	NONE	38.5	g	nnn					
J212455-143812	321.22983	0.00375	-14.63669	0.00028	154	8	NONE	38.5	g	nnn					
J014645-053757	26.68788	0.00375	-5.63267	0.00028	153	7	NONE	38.25	g	nnn					
J060443-005450	91.18146	0.00375	-0.91392	0.00028	153	7	NONE	38.25	g	nnn					
J061151-282800	92.963745	0.00375	-28.46669	0.00028	153	10	NONE	38.25	g	nnn					
J105633-133056	164.140965	0.00375	-13.51569	0.00028	153	8	NONE	38.25	g	nnn					
J112445-040229	171.19071	0.00375	-4.04142	0.00028	153	8	NONE	38.25	g	nnn					
J113917-322257	174.823785	0.00375	-32.38269	0.00028	153	4	NONE	38.25	g	e					
J150515-085509	226.314165	0.00375	-8.91942	0.00028	153	7	NONE	38.25	g	nnn	J1505-0855	226.3139309	0.0000001	-8.9193461	0.0000002
J185819-251050	284.579415	0.00375	-25.18075	0.00028	153	10	NONE	38.25	g	nnn					
J202251-403844	305.713965	0.00375	-40.64581	0.00028	153	8	NONE	38.25	g	nnn	J2022-4038	305.7138338	0.0000003	-40.6457615	0.0000005
J001052-415310	2.718795	0.00375	-41.88617	0.00028	152	8	0	38	g	nnn					
J010422-123519	16.093215	0.00375	-12.58883	0.00028	152	7	NONE	38	p	e					
J011727-042509	19.366125	0.00375	-4.41933	0.00028	152	8	NONE	38	g	nnn					
J022129-471256	35.371245	0.00375	-47.21581	0.00028	152	8	NONE	38	g	nnn					
J034912-485825	57.304035	0.00375	-48.97361	0.00028	152	8	NONE	38	g	nnn					
J040121-292127	60.33987	0.00375	-29.35758	0.00028	152	10	NONE	38	g	nnn	J0401-2921	60.3395155	0.0000002	-29.3574526	0.0000005
J061228-433748	93.119205	0.00375	-43.63014	0.00028	152	6	51	38	g	nnn					
J074155-264730	115.481955	0.00375	-26.79178	0.00028	152	10	NONE	38	g	nnn	J0741-2647	115.482005	0.0000001	-26.7918026	0.0000003
J080353-702513	120.97488	0.00375	-70.42033	0.00028	152	7	NONE	38	g	nnn					
J095216-272052	148.06809	0.00375	-27.348	0.00028	152	9	NONE	38	g	nnn					
J145035-561452	222.646125	0.00375	-56.24789	0.00028	152	8	191	38	g	nnn	J1450-5614	222.6461114	0.0000004	-56.2480091	0.0000002
J145508-494753	223.78479	0.00375	-49.79808	0.00028	152	8	NONE	38	g	nnn	J1455-4947	223.7847194	0.0000004	-49.7980903	0.0000003
J150150-664126	225.459495	0.00375	-66.69081	0.00028	152	8	NONE	38	g	nnn					
J170350-651107	255.96066	0.00375	-65.18539	0.00028	152	8	NONE	38	g	nnn					
J191739-453030	289.41513	0.00375	-45.50844	0.00028	152	8	NONE	38	g	nnn					
J222708-521950	336.78525	0.00375	-52.33072	0.00028	152	8	NONE	38	g	nnn					
J223906-552559	339.775005	0.00375	-55.43311	0.00028	152	8	NONE	38	g	nnn	J2239-5525|J223907-552602	339.7751435	0.0000003	-55.4331696	0.0000002
J000558-562828	1.492995	0.00375	-56.47469	0.00028	151	5	NONE	37.75	g	e					
J011834-184917	19.64283	0.00375	-18.82144	0.00028	151	10	NONE	37.75	g	nnn					
J021735-725126	34.397505	0.00375	-72.85742	0.00028	151	8	NONE	37.75	g	nnn					
J050356-063802	75.98358	0.00375	-6.63414	0.00028	151	7	NONE	37.75	g	nnn					
J052635-674909	81.646035	0.00375	-67.81922	0.00028	151	7	NONE	37.75	g	nnn					
J075711-113800	119.296995	0.00375	-11.63353	0.00028	151	8	NONE	37.75	g	nnn					
J081428-225323	123.618285	0.00375	-22.88989	0.00028	151	10	NONE	37.75	g	nnn	J0814-2253	123.6182339	0.0000001	-22.8898424	0.0000001
J083045-034045	127.69113	0.00375	-3.67922	0.00028	151	7	NONE	37.75	g	nnn					
J111212-084218	168.052875	0.00375	-8.70503	0.00028	151	8	NONE	37.75	g	nnn					
J121340-272423	183.417465	0.00375	-27.40658	0.00028	151	10	NONE	37.75	g	nnn					
J122605-454812	186.52467	0.00375	-45.80358	0.00028	151	8	NONE	37.75	g	nnn					
J142523-251307	216.34629	0.00375	-25.21864	0.00028	151	10	NONE	37.75	g	nnn	J1425-2513	216.3459891	0.0000001	-25.2186031	0.0000001
J182221-243001	275.58813	0.00375	-24.50033	0.00028	151	9	NONE	37.75	g	nnn	J1822-2430	275.5877255	0.0000003	-24.5003662	0.0000006
J183659-664908	279.247785	0.00375	-66.81914	0.00028	151	8	NONE	37.75	g	nnn					
J184426-402147	281.11212	0.00375	-40.36322	0.00028	151	6	NONE	37.75	g	e					
J223616-040619	339.069915	0.00375	-4.1055	0.00028	151	8	NONE	37.75	g	nnn					
J224754-235559	341.975715	0.00375	-23.93331	0.00028	151	10	NONE	37.75	p	nnn					
J000720-611306	1.83567	0.00375	-61.21853	0.00028	150	7	NONE	37.5	g	nnn					
J022647-184338	36.69867	0.00375	-18.72744	0.00028	150	10	NONE	37.5	g	nnn	J0226-1843	36.6984516	0.0000001	-18.7275662	0.0000002
J041059-163611	62.74788	0.00375	-16.60308	0.00028	150	10	NONE	37.5	g	nnn					
J051757-625020	79.489965	0.00375	-62.83894	0.00028	150	7	NONE	37.5	g	nnn					
J062258-065652	95.74188	0.00375	-6.94783	0.00028	150	7	NONE	37.5	g	nnn	J0622-0656	95.7418579	0.0000001	-6.9477693	0.0000001
J114706-262515	176.776005	0.00375	-26.42083	0.00028	150	10	NONE	37.5	g	nnn					
J115503-310759	178.76379	0.00375	-31.13308	0.00028	150	8	NONE	37.5	g	nnn	J1155-3107|J115502-310750	178.7631571	0.0000001	-31.1329804	0.0000001
J123824-195913	189.60171	0.00375	-19.98719	0.00028	150	10	NONE	37.5	g	nnn					
J125720-333448	194.33412	0.00375	-33.58008	0.00028	150	3	NONE	37.5	g	e					
J131238-772412	198.160545	0.00375	-77.40358	0.00028	150	8	329	37.5	g	nnn					
J141336-071005	213.400785	0.00375	-7.16822	0.00028	150	6	NONE	37.5	g	nnn					
J150734-314913	226.891785	0.00375	-31.82036	0.00028	150	7	NONE	37.5	g	nnn					
J163827-170111	249.613005	0.00375	-17.01994	0.00028	150	10	NONE	37.5	g	nnn					
J171257-280942	258.240045	0.00375	-28.16169	0.00028	150	9	NONE	37.5	g	e					
J211947-113543	319.94667	0.00375	-11.59539	0.00028	150	7	NONE	37.5	g	nnn					
J224013-083628	340.056045	0.00375	-8.60789	0.00028	150	8	NONE	37.5	g	nnn					
J225600-273557	344.000745	0.00375	-27.59917	0.00028	150	10	NONE	37.5	g	nnn	J2256-2735	344.000649	0.0000001	-27.5989218	0.0000002
J231905-420648	349.774665	0.00375	-42.11358	0.00028	150	6	NONE	37.5	g	nnn	J2319-4206	349.7745713	0.0000004	-42.1134265	0.0000003
J232344-161251	350.936205	0.00375	-16.21442	0.00028	150	8	NONE	37.5	p	nnn					
J235502-212536	358.75884	0.00375	-21.42683	0.00028	150	10	NONE	37.5	p	nnn					
J012716-082129	21.81759	0.00375	-8.35814	0.00028	149	8	NONE	37.25	g	nnn					
J025234-293346	43.145505	0.00375	-29.56286	0.00028	149	10	NONE	37.25	g	nnn					
J041150-080758	62.95854	0.00375	-8.13294	0.00028	149	8	NONE	37.25	g	nnn					
J060251-293832	90.714585	0.00375	-29.64239	0.00028	149	10	NONE	37.25	g	nnn					
J070912-152703	107.30217	0.00375	-15.45103	0.00028	149	17	NONE	37.25	g	nnn	J0709-1527	107.3021539	0.0000001	-15.4509581	0.0000001
J090337-311739	135.90804	0.00375	-31.29419	0.00028	149	8	NONE	37.25	g	nnn					
J092512-202732	141.30084	0.00375	-20.45903	0.00028	149	10	NONE	37.25	g	nnn					
J131931-123925	199.88091	0.00375	-12.65708	0.00028	149	8	NONE	37.25	g	nnn					
J142626-444402	216.610995	0.00375	-44.73411	0.00028	149	8	NONE	37.25	g	nnn					
J170955-690522	257.481	0.00375	-69.08969	0.00028	149	8	NONE	37.25	g	nnn					
J180134-683957	270.39462	0.00375	-68.66594	0.00028	149	7	-4	37.25	g	nnn					
J191636-692835	289.15008	0.00375	-69.47642	0.00028	149	7	NONE	37.25	g	nnn					
J191931-180635	289.882995	0.00375	-18.10981	0.00028	149	8	NONE	37.25	g	nnn					
J014238-054401	25.66158	0.00375	-5.73361	0.00028	148	8	NONE	37	g	nnn					
J021316-071932	33.31938	0.00375	-7.32569	0.00028	148	8	NONE	37	g	nnn					
J043022-613201	67.591665	0.00375	-61.53361	0.00028	148	7	133	37	g	nnn	J0430-6132	67.5917094	0.0000001	-61.5335198	0.0000002
J062142-125913	95.428245	0.00375	-12.98714	0.00028	148	7	NONE	37	g	p					
J091840-062829	139.666665	0.00375	-6.47486	0.00028	148	7	NONE	37	g	nnn					
J093509-333237	143.78838	0.00375	-33.54364	0.00028	148	8	NONE	37	g	nnn					
J103307-360156	158.2815	0.00375	-36.03239	0.00028	148	8	NONE	37	g	nnn	J1033-3601	158.2819198	0.0000001	-36.0324482	0.0000002
J125856-175037	194.73333	0.00375	-17.84364	0.00028	148	10	NONE	37	g	nnn					
J171447-251435	258.698745	0.00375	-25.24325	0.00028	148	10	11	37	g	nnn					
J213052-451543	322.718295	0.00375	-45.26217	0.00028	148	8	203	37	g	nnn					
J012348-462320	20.95296	0.00375	-46.38894	0.00028	147	7	NONE	36.75	g	nnn					
J012600-012041	21.502545	0.00375	-1.34497	0.00028	147	7	NONE	36.75	g	nnn	J0126-0120	21.50259	0.000002	-1.3451442	0.0000023
J013827-770357	24.61554	0.00375	-77.06597	0.00028	147	7	NONE	36.75	g	nnn					
J025612-213728	44.0535	0.00375	-21.62458	0.00028	147	10	NONE	36.75	g	nnn					
J045102-493626	72.76116	0.00375	-49.60744	0.00028	147	7	NONE	36.75	g	nnn					
J093557-360814	143.991165	0.00375	-36.13731	0.00028	147	8	NONE	36.75	g	nnn					
J101130-042327	152.875995	0.00375	-4.39094	0.00028	147	8	NONE	36.75	g	nnn	J1011-0423	152.8759996	0.0000001	-4.3910299	0.0000001
J134130-402327	205.375245	0.00375	-40.39103	0.00028	147	8	NONE	36.75	g	nnn					
J142340-221817	215.92017	0.00375	-22.30492	0.00028	147	9	NONE	36.75	g	nnn					
J150905-112645	227.271915	0.00375	-11.44606	0.00028	147	7	NONE	36.75	g	nnn					
J154200-111852	235.50012	0.00375	-11.31444	0.00028	147	7	NONE	36.75	g	nnn					
J162354-450159	245.978085	0.00375	-45.03319	0.00028	147	8	NONE	36.75	g	nnn	J1623-4501	245.9782936	0.0000003	-45.033197	0.0000003
J164259-284957	250.747035	0.00375	-28.83256	0.00028	147	10	NONE	36.75	g	nnn					
J180646-372234	271.69362	0.00375	-37.37611	0.00028	147	8	NONE	36.75	g	nnn	J1806-3722	271.6937836	0.0000001	-37.376366	0.0000002
J191457-255202	288.74079	0.00375	-25.86744	0.00028	147	9	NONE	36.75	g	e					
J204442-094039	311.17842	0.00375	-9.67772	0.00028	147	7	NONE	36.75	g	nnn					
J235816-285333	359.57004	0.00375	-28.89269	0.00028	147	10	NONE	36.75	p	nnn					
J000809-394522	2.038245	0.00375	-39.75636	0.00028	146	8	NONE	36.5	g	nnn					
J015838-393204	29.658915	0.00375	-39.53447	0.00028	146	7	NONE	36.5	g	nnn					
J023011-621434	37.548285	0.00375	-62.24303	0.00028	146	7	NONE	36.5	g	nnn					
J034240-300757	55.668285	0.00375	-30.13264	0.00028	146	7	NONE	36.5	g	nnn					
J035247-404059	58.196505	0.00375	-40.68308	0.00028	146	5	NONE	36.5	g	nnn	J0352-4040	58.1965352	0.0000006	-40.683206	0.0000004
J043403-435547	68.51334	0.00375	-43.92997	0.00028	146	6	6	36.5	g	nnn					
