ATCA_name,RA_atca,errRA_atca,DEC_atca,errDEC_atca,f20,ef20,f93,B3est,Flags,Flags2,ALMAname,SOURCE_ID,distance_alma,distance_vlbi,distance_grid,CATALOGUE_ID,RA_alma,RA_UNCERTAINTY_alma,DEC_alma,DEC_UNCERTAINTY_alma,FREQUENCY,FLUX,FLUX_UNCERTAINTY,DATE_OBSERVED,VALID,IVS,name,RA_vlbi,DEC_vlbi,Grid_close,OTHER,OTHER2
J114751-072438,176.965005,0.00375,-7.41075,0.00028,588,29,NONE,147,g,nnn,,5152,2.5400498747,2.5399829284,50326.7959465873,3,176.9648084,0.0000001,-7.4114281,0.0000001,4850000000,0.791,,2006-12-19 00:00:00,1,1145-071,J1147-0724,176.9648084583,-7.4114280972,J1229+0203|J1229+020|3C273|B1226+023,,
J125838-180001,194.659455,0.00375,-18.00033,0.00028,586,38,NONE,146.5,g,nnn,,5708,79.9840824686,1.9912325082,38396.5083035811,3,194.6398335,,-18.0123889,,4850000000,0.894,,2006-12-19 00:00:00,1,1255-177,J1258-1800,194.65959045,-18.0008679111,J1337-1257|J1337-129|J133739-125720|B1334-127,,
J135407-020604,208.52916,0.00375,-2.10125,0.00028,585,28,NONE,146.25,g,nnn,,6154,2.0253806589,2.0253806589,41738.4700034924,5,208.5287305083,2.77777777777778E-008,-2.1008862556,2.77777777777778E-008,91460000000,0.17,0.01,2014-01-10 00:00:00,1,1351-018,J1354-0206,208.5287305083,-2.1008862556,J1337-1257|J1337-129|J133739-125720|B1334-127,,
J194953-195713,297.47283,0.00375,-19.95383,0.00028,581,29,585,145.25,g,nnn,,8490,0.9496035118,0.9497179101,39195.7489619035,3,297.4725841,0.0000003,-19.9537029,0.0000006,4850000000,1.332,,2006-12-19 00:00:00,1,1946-200,J1949-1957,297.472584075,-19.953702875,J1924-2914|J1924-292|J192451-291428|B1921-293,,
J060425-422530,91.104705,0.00375,-42.42503,0.00028,569,28,486,142.25,g,nnn,,2881,0.5035241676,0.5033459007,17794.9408668881,3,91.1048944,0.0000012,-42.425026,0.0000033,4850000000,0.395,,2006-12-19 00:00:00,1,0602-424,J0604-4225,91.1048943417,-42.42502605,J0538-4405|J0538-440|J053851-440507|B0537-441,,
J040733-330345,61.891335,0.00375,-33.06258,0.00028,563,23,178,140.75,g,nnn,,1980,1.074647734,1.074647734,35030.0912333694,5,61.891307275,5.55555555555556E-008,-33.0628776083,1.05555555555556E-007,91460000000,0.22,0.01,2014-01-13 00:00:00,1,0405-331,J0407-3303,61.891307275,-33.0628776083,J0334-4008|J0334-401|J033413-400830|B0332-403,,
J101828-312353,154.619835,0.00375,-31.39811,0.00028,562,28,542,140.5,g,nnn,,4496,0.6593610239,0.6595830611,15991.3976771131,3,154.6198062,0.0000004,-31.3982915,0.0000004,4850000000,0.688,,2006-12-19 00:00:00,1,1016-311,J1018-3123,154.6198062333,-31.3982915667,J1037-2934|J1037-295|J103716-293421|B1034-293,,
J160350-490405,240.961125,0.00375,-49.06806,0.00028,554,27,264,138.5,g,nnn,J1603-4904,13374,0.5096222882,0.5093070598,35748.9468352667,21,240.9611855,0.0000001,-49.0681959,0.0000001,20000000000,0.554,0.027,2006-01-01 00:00:00,1,1600-489,J1603-4904,240.9611855542,-49.0681958,J1617-5848|J1613-586,,
J132425-104924,201.106755,0.00375,-10.8235,0.00028,549,27,NONE,137.25,g,nnn,,5908,2.9275313456,2.9267358004,13958.733208602,3,201.10747,,-10.82309,,4850000000,0.857,,2006-12-19 00:00:00,1,1321-105,J1324-1049,201.10747135,-10.8230927194,J1337-1257|J1337-129|J133739-125720|B1334-127,,
J215121-274223,327.841455,0.00375,-27.70647,0.00028,547,27,NONE,136.75,g,nnn,J2151-2742|J215122-274232,9370,0.650526307,0.6505190459,53076.1583322648,5,327.8412712125,5.83333333333333E-008,-27.7063914056,1.27777777777778E-007,91460000000,0.57,0.03,2013-12-30 00:00:00,1,2148-279,J2151-2742,327.8412712125,-27.7063914056,J2258-2758|J2258-279|J225805-275823|B2255-282,,
J170934-172852,257.39334,0.00375,-17.48131,0.00028,545,36,276,136.25,g,nnn,,7507,1.0334515788,1.0333738762,25806.6265744303,3,257.3931058,0.0000002,-17.4814903,0.0000003,4850000000,0.57,,2006-12-19 00:00:00,1,1706-174,J1709-1728,257.3931058083,-17.4814902806,J1733-1304|J1733-130|J173302-130445|B1730-130|nrao530,,
J122726-443639,186.86142,0.00375,-44.61106,0.00028,544,26,NONE,136,g,nnn,,5455,1.6052061319,1.6052061319,51231.3297485332,5,186.8611794083,1.27777777777778E-007,-44.6106483167,0.000000275,91460000000,0.26,0.01,2013-12-30 00:00:00,1,1224-443,J1227-4436,186.8611794083,-44.6106483167,J1107-4449|J1107-448|J110707-444905|B1104-445,,
J101450-450841,153.70971,0.00375,-45.14475,0.00028,542,24,480,135.5,g,nnn,J1014-4508,13211,0.2656118218,0.2655762527,33282.2866073811,21,153.7098124,0.0000001,-45.1447651,0.0000001,20000000000,0.542,0.024,2006-01-01 00:00:00,1,1012-448,J1014-4508,153.7098123833,-45.144765075,J1107-4449|J1107-448|J110707-444905|B1104-445,,
J235802-455518,359.50887,0.00375,-45.92189,0.00028,541,27,254,135.25,g,nnn,,10343,0.1444585009,0.1355865667,26155.02648254,3,359.50892,,-45.92191,,4850000000,0.378,,2006-12-19 00:00:00,1,2355-462,J2358-4555,359.5089197208,-45.9219049167,J2357-5311|J235752-531116|B2355-534,,
J110352-535700,165.967995,0.00375,-53.95022,0.00028,539,27,816,134.75,g,nnn,J1103-5357,13237,0.8626760107,0.8626979118,32928.4509601568,21,165.9675903,0.0000001,-53.9501935,0.0000001,20000000000,0.539,0.027,2006-01-01 00:00:00,1,1101-536,J1103-5357,165.9675902917,-53.9501934778,J1107-4449|J1107-448|J110707-444905|B1104-445,,
J112016-271908,170.067045,0.00375,-27.31889,0.00028,539,35,NONE,134.75,g,nnn,,4929,2.0800883318,2.1202547279,34963.1812997175,3,170.067459,,-27.3184444,,4850000000,0.547,,2006-12-19 00:00:00,0,1117-270,J1120-2719,170.0674656417,-27.3184348056,J1037-2934|J1037-295|J103716-293421|B1034-293,,
J151357-211457,228.487545,0.00375,-21.24933,0.00028,536,35,121,134,g,nnn,,6747,0.5754585368,0.5743000183,11663.5307448679,3,228.4873755,0.0000003,-21.2493056,0.0000007,4850000000,0.481,,2006-12-19 00:00:00,1,1511-210,J1513-2114,228.4873755375,-21.2493075472,J1517-2422|J1517-243|J151743-242216|B1514-241,,
J171902-142019,259.75866,0.00375,-14.33867,0.00028,534,27,NONE,133.5,g,nnn,,7566,0.864502847,0.8730496775,13060.4225602416,3,259.75842,,-14.33861,,4850000000,0.829,,2006-12-19 00:00:00,1,1716-142,J1719-1420,259.7584164375,-14.3386140694,J1733-1304|J1733-130|J173302-130445|B1730-130|nrao530,,
J193244-453638,293.187285,0.00375,-45.61061,0.00028,529,24,NONE,132.25,g,nnn,,8377,0.6898401457,0.689949692,51988.0721006667,3,293.18703,,-45.61054,,4850000000,1.01,,2006-12-19 00:00:00,1,1929-457,J1932-4536,293.1870324125,-45.6105357667,J2056-4714|J2056-472|J205615-471445|B2052-474,,
J134204-205128,205.519965,0.00375,-20.85803,0.00028,524,33,NONE,131,g,nnn,J1342-2051|J134203-205119,6050,0.9660840826,0.9663089636,28696.8497313813,21,205.51974795,,-20.8582057167,,8000000000,0.27,,2009-10-25 00:00:00,1,1339-206,J1342-2051,205.5197480542,-20.858205925,J1337-1257|J1337-129|J133739-125720|B1334-127,,
J225044-280639,342.685455,0.00375,-28.11108,0.00028,524,34,NONE,131,g,nnn,J2250-2806|J225044-280636,9840,0.6006165984,0.6006244627,5865.6103897415,5,342.6853849583,6.11111111111111E-008,-28.1109250222,1.36111111111111E-007,91460000000,0.59,0.03,2013-12-30 00:00:00,1,2247-283,J2250-2806,342.6853849583,-28.1109250222,J2258-2758|J2258-279|J225805-275823|B2255-282,,
J233159-381147,352.997625,0.00375,-38.19647,0.00028,523,25,111,130.75,g,nnn,,10153,0.651411545,0.651411545,44760.710000109,5,352.9978172417,4.16666666666667E-008,-38.1965695833,3.61111111111111E-008,254970000000,0.03,0.02,2012-06-23 00:00:00,1,2329-384,J2331-3811,352.9978172417,-38.1965695833,J2258-2758|J2258-279|J225805-275823|B2255-282,,
J115253-834410,178.223835,0.00375,-83.73628,0.00028,521,24,NONE,130.25,g,nnn,,5194,1.4270275428,1.4270275428,53518.9691807233,5,178.2217549292,1.91111111111111E-006,-83.7359550028,0.000000175,106250000000,0.13,0.02,2012-08-07 00:00:00,1,1150-834,J1152-8344,178.2217549292,-83.7359550028,J0635-7516|J063542-751615|B0637-752,,
J101051-020019,152.71512,0.00375,-2.0055,0.00028,519,26,NONE,129.75,g,nnn,J1010-0200,13206,0.6109557443,0.6107856328,44749.6143574791,21,152.7152778,0.0000001,-2.0054373,0.0000001,20000000000,0.519,0.026,2006-01-01 00:00:00,1,1008-017,J1010-0200,152.7152777417,-2.0054372806,J1058+0133|J1058+015|J105830+013340|B1055+018,,
J063111-415427,97.799955,0.00375,-41.9075,0.00028,517,26,139,129.25,g,nnn,,3062,0.1122174306,0.1122174306,35305.9604362242,2,97.7999918,0.0000003,-41.9074851,0.0000006,1498962290,0.8,,2001-08-01 00:00:00,1,0629-418,J0631-4154,97.7999918333,-41.9074851639,J0538-4405|J0538-440|J053851-440507|B0537-441,,
J110446-243127,166.191915,0.00375,-24.52428,0.00028,516,33,NONE,129,g,nnn,,13238,2.2647651052,2.2646983641,28545.3811916994,21,166.1924019,0.0000001,-24.5238333,0.0000001,20000000000,0.516,0.033,2006-01-01 00:00:00,1,1102-242,J1104-2431,166.1924018708,-24.5238333,J1037-2934|J1037-295|J103716-293421|B1034-293,,
J202435-325335,306.14838,0.00375,-32.89311,0.00028,509,26,NONE,127.25,g,nnn,,12821,0.7950551434,0.8371443863,47845.7873604413,3,306.148209,,-32.8932778,,4850000000,0.783,,2006-12-19 00:00:00,1,2021-330,J2024-3253,306.1482354875,-32.8933083694,J1924-2914|J1924-292|J192451-291428|B1921-293,,
J125437-200056,193.65516,0.00375,-20.01558,0.00028,506,25,NONE,126.5,g,nnn,,5669,0.4012882911,0.4005342549,44977.7472402979,3,193.65523,,-20.01567,,4850000000,0.135,,2006-12-19 00:00:00,1,1251-197,J1254-2000,193.6552317583,-20.0156685028,J1337-1257|J1337-129|J133739-125720|B1334-127,,
J154644-683728,236.685495,0.00375,-68.62467,0.00028,506,25,NONE,126.5,g,nnn,,6970,1.4212664417,1.4286551352,37332.4250366666,3,236.68476,,-68.62496,,4850000000,0.161,,2006-12-19 00:00:00,1,1541-684,J1546-6837,236.6847552333,-68.6249611889,J1617-5848|J1613-586,,
J200324-325142,300.85017,0.00375,-32.86178,0.00028,504,23,NONE,126,g,nnn,,8572,2.8862322706,2.8862519092,32436.5936907941,3,300.8504847,0.0000002,-32.8625369,0.0000003,4850000000,1.248,,2006-12-19 00:00:00,1,2000-330,J2003-3251,300.8504847542,-32.8625368889,J1924-2914|J1924-292|J192451-291428|B1921-293,,
J062029-282736,95.122125,0.00375,-28.46006,0.00028,503,33,NONE,125.75,g,nnn,,2999,0.6645983773,0.6559494418,52225.2789989257,3,95.12233,,-28.46002,,4850000000,0.429,,2006-12-19 00:00:00,1,0618-284,J0620-2827,95.122328025,-28.4600233861,J0522-3627|J0522-364|B0521-365,,
J191212-150458,288.05016,0.00375,-15.08289,0.00028,497,25,NONE,124.25,g,nnn,J1912-1504|J191209-150456,8266,1.6693783686,1.6693783686,52042.6814807504,5,288.0497484792,0.00000005,-15.0826509389,9.16666666666667E-008,240300000000,0.07,0.02,2012-06-26 00:00:00,1,1909-151,J1912-1504,288.0497484792,-15.0826509389,J1924-2914|J1924-292|J192451-291428|B1921-293,,
J231409-445548,348.53913,0.00375,-44.93025,0.00028,497,24,147,124.25,g,nnn,,10015,0.3493897132,0.3496194637,39266.1622316943,2,348.5390948,0.0000012,-44.9303438,0.0000023,1498962290,2.35,,2001-08-01 00:00:00,1,2311-452,J2314-4455,348.5390950958,-44.9303439194,J2357-5311|J235752-531116|B2355-534,,
J051637-723707,79.158165,0.00375,-72.61883,0.00028,494,25,NONE,123.5,g,nnn,,2544,1.1283155699,1.1248985647,21751.2261961822,3,79.15716,,-72.61874,,4850000000,0.434,,2006-12-19 00:00:00,1,0517-726,J0516-7237,79.157162875,-72.6187404361,J0635-7516|J063542-751615|B0637-752,,
J233954-331018,354.97713,0.00375,-33.17181,0.00028,494,21,NONE,123.5,g,nnn,,10210,1.6620338746,1.6620338746,37385.86154739,5,354.9772299833,1.05555555555556E-007,-33.1713559722,2.08333333333333E-007,232980000000,0.068,0.005,2013-11-14 00:00:00,1,2337-334,J2339-3310,354.9772299833,-33.1713559722,J2258-2758|J2258-279|J225805-275823|B2255-282,,
J102400-323415,156.00204,0.00375,-32.57092,0.00028,491,24,NONE,122.75,g,nnn,J1024-3234|J102400-323402,4528,1.1174880934,1.1170610992,14877.471886186,21,156.0017660208,,-32.5711274778,,8000000000,0.35,,2009-10-25 00:00:00,1,1021-323,J1024-3234,156.0017662,-32.5711274667,J1037-2934|J1037-295|J103716-293421|B1034-293,,
J143810-312228,219.544665,0.00375,-31.37453,0.00028,491,25,NONE,122.75,g,nnn,J1438-3122,13330,0.8737527338,0.8736392015,39325.3218809445,21,219.5449403,0.0000001,-31.3745905,0.0000001,20000000000,0.491,0.025,2006-01-01 00:00:00,1,1435-311,J1438-3122,219.5449403042,-31.3745903694,J1427-4206|J1427-421|J142755-420612|B1424-418,,
J124822-063208,192.095715,0.00375,-6.53567,0.00028,487,24,NONE,121.75,g,nnn,,5601,1.4050251554,1.4075509849,7481.423272473,3,192.09573,,-6.53606,,4850000000,0.433,,2006-12-19 00:00:00,1,1245-062,J1248-0632,192.0957317792,-6.5360606306,J1256-0547|J1256-057|J125610-054722|3C279|B1253-055,,
J054150-733215,85.461285,0.00375,-73.53775,0.00028,484,23,NONE,121,g,nnn,J0541-7332|J054150-733215,2743,0.6228997715,0.6226646535,14421.5946901696,21,85.4615663333,,-73.5375964333,,8000000000,0.49,,2009-10-25 00:00:00,1,0542-735,J0541-7332,85.4615662917,-73.5375965,J0635-7516|J063542-751615|B0637-752,,
J052531-455754,81.380745,0.00375,-45.96511,0.00028,483,24,NONE,120.75,g,nnn,,2617,0.3580429855,0.3647608794,3630.6398434568,3,81.38083,,-45.96519,,4850000000,1.847,,2006-12-19 00:00:00,1,0524-460,J0525-4557,81.3808339542,-45.9651902667,J0519-4546|J0519-454,,
J003017-422446,7.57296,0.00375,-42.41286,0.00028,478,21,424,119.5,g,nnn,J0030-4224|J003018-422443,246,0.2704405618,0.2704405618,43388.9847632157,5,7.5728858375,8.88888888888889E-008,-42.4129114389,2.02777777777778E-007,91460000000,0.32,0.01,2013-12-30 00:00:00,1,0027-426,J0030-4224,7.5728858375,-42.4129114389,J2357-5311|J235752-531116|B2355-534,,
J171626-045211,259.110285,0.00375,-4.86983,0.00028,477,23,NONE,119.25,g,nnn,,7546,0.6201410254,0.6296950097,33032.6609159968,3,259.11037,,-4.86998,,4850000000,0.659,,2006-12-19 00:00:00,1,1713-048,J1716-0452,259.110366975,-4.8699846722,J1733-1304|J1733-130|J173302-130445|B1730-130|nrao530,,
J220643-003103,331.680375,0.00375,-0.5175,0.00028,477,24,NONE,119.25,g,nnn,,9511,0.519517721,0.515959651,31695.9081641304,3,331.68034,,-0.51736,,4850000000,0.147,,2006-12-19 00:00:00,1,2204-007,J2206-0031,331.6803442333,-0.5173600194,J2148+0657|J2148+069|J214805+065743|B2145+067,,
J232407-371422,351.030165,0.00375,-37.23964,0.00028,473,24,629,118.25,g,nnn,,10094,1.5462302264,1.5457872133,38732.0614207421,3,351.0296325,0.0000005,-37.239571,0.0000004,4850000000,0.51,,2006-12-19 00:00:00,1,2321-375,J2324-3714,351.0296326583,-37.2395709889,J2258-2758|J2258-279|J225805-275823|B2255-282,,
J103906-154106,159.77817,0.00375,-15.68508,0.00028,468,31,216,117,g,nnn,,4639,0.8999885527,0.9001984625,49999.8393289465,1,159.7779379,0.0000006,-15.6851921,0.0000014,352697009411.765,0.27,0.04,2010-06-12 00:00:00,1,1036-154,J1039-1541,159.7779379292,-15.6851922833,J1037-2934|J1037-295|J103716-293421|B1034-293,,
J210501-484846,316.25496,0.00375,-48.813,0.00028,468,22,470,117,g,nnn,,9009,0.4218096673,0.4218768505,7714.0739203235,3,316.25483,,-48.81292,,4850000000,0.756,,2006-12-19 00:00:00,1,2101-490,J2105-4848,316.2548254958,-48.8129232639,J2056-4714|J2056-472|J205615-471445|B2052-474,,
J053417-374725,83.572785,0.00375,-37.79042,0.00028,464,20,204,116,g,nnn,,2684,0.2251702674,0.2301908019,9434.8618706199,3,83.57286,,-37.79044,,4850000000,0.528,,2006-12-19 00:00:00,1,0532-378,J0534-3747,83.5728606458,-37.7904426972,J0522-3627|J0522-364|B0521-365,,
J134004-013745,205.019835,0.00375,-1.62939,0.00028,462,23,NONE,115.5,g,nnn,J1340-0137,13308,2.3007360421,2.300731936,40835.7056450738,21,205.0192295,0.0000001,-1.6295952,0.0000001,20000000000,0.462,0.023,2006-01-01 00:00:00,1,1337-013,J1340-0137,205.0192294958,-1.6295951833,J1337-1257|J1337-129|J133739-125720|B1334-127,,
J010915-604948,17.31363,0.00375,-60.83008,0.00028,460,23,255,115,g,nnn,,567,1.5022695589,1.501426672,44255.9851508268,3,17.31448,,-60.83013,,4850000000,0.762,,2006-12-19 00:00:00,1,0107-610,J0109-6049,17.3144800625,-60.8301277556,J2357-5311|J235752-531116|B2355-534,,
J071509-682957,108.789465,0.00375,-68.49931,0.00028,459,23,147,114.75,g,nnn,,3295,0.7358139683,0.7300589644,26672.6087955589,3,108.78958,,-68.49951,,4850000000,0.092,,2006-12-19 00:00:00,1,0715-684,J0715-6829,108.7895749667,-68.4995087472,J0635-7516|J063542-751615|B0637-752,,
J113558-042826,173.99358,0.00375,-4.47411,0.00028,459,22,NONE,114.75,g,nnn,,5048,3.5081753067,3.5262300619,40112.1466648073,3,173.99265,,-4.47441,,4850000000,0.264,,2006-12-19 00:00:00,1,1133-041,J1135-0428,173.9926457125,-4.4744130778,J1058+0133|J1058+015|J105830+013340|B1055+018,,
J042127-481805,65.364495,0.00375,-48.30144,0.00028,452,22,NONE,113,g,nnn,,2099,0.035843854,0.0307358513,36871.9161011237,3,65.36451,,-48.30144,,4850000000,0.204,,2006-12-19 00:00:00,1,0420-484,J0421-4818,65.3645077583,-48.3014386667,J0519-4546|J0519-454,,
J160012-581100,240.05079,0.00375,-58.18356,0.00028,451,23,NONE,112.75,g,nnn,,7060,2.6140150342,2.6140150342,8341.6227240837,5,240.0515729333,6.02777777777778E-007,-58.1841573889,2.52777777777778E-007,91460000000,0.39,0.02,2013-12-30 00:00:00,1,1556-580,J1600-5811,240.0515729333,-58.1841573889,J1617-5848|J1613-586,,
J033900-013317,54.754125,0.00375,-1.55489,0.00028,447,22,NONE,111.75,g,nnn,,1786,0.0569235931,0.0569235931,39816.7104322661,5,54.7541092083,3.05555555555556E-008,-1.5548910806,3.61111111111111E-008,343250000000,0.02,0.03,2011-10-25 00:00:00,1,0336-017,J0339-0133,54.7541092083,-1.5548910806,J0423-0120|J0423-013|J042315-012034|B0420-014,,
J061635-345617,94.14987,0.00375,-34.93822,0.00028,445,19,162,111.25,g,nnn,,2973,1.0289948043,1.0290498872,39546.9508532358,2,94.1499208333,2.77777777777778E-007,-34.9379372222,2.77777777777778E-007,333102731.111111,5,0,2001-08-01 00:00:00,1,0614-349,J0616-3456,94.1499196417,-34.9379370667,J0522-3627|J0522-364|B0521-365,,
J110832-432940,167.134215,0.00375,-43.49444,0.00028,443,22,54,110.75,g,nnn,,4843,0.1087545436,0.1121753306,4851.5980618665,3,167.13421,,-43.49447,,4850000000,0.348,,2006-12-19 00:00:00,1,1106-432,J1108-4329,167.1342126208,-43.4944711167,J1107-4449|J1107-448|J110707-444905|B1104-445,,
J105104-313814,162.770205,0.00375,-31.63742,0.00028,439,19,127,109.75,g,nnn,,4719,1.0006679362,1.0004271714,13037.9459067505,3,162.7699064,0.0000004,-31.6373076,0.0000003,4850000000,1.018,,2006-12-19 00:00:00,1,1048-313,J1051-3138,162.7699064417,-31.6373076833,J1037-2934|J1037-295|J103716-293421|B1034-293,,
J140600-084807,211.50234,0.00375,-8.80203,0.00028,438,22,NONE,109.5,g,nnn,J1406-0848,13319,2.1224479576,2.1225013684,29172.7507644615,21,211.5029244,0.0000001,-8.8019114,0.0000001,20000000000,0.438,0.022,2006-01-01 00:00:00,1,1403-085,J1406-0848,211.5029244,-8.8019113306,J1337-1257|J1337-129|J133739-125720|B1334-127,,
J174720-531019,266.83467,0.00375,-53.17197,0.00028,437,21,390,109.25,g,nnn,,7774,1.6460016891,1.6587111235,49345.4634394164,3,266.83416,,-53.17231,,4850000000,0.784,,2006-12-19 00:00:00,1,1743-531,J1747-5310,266.8341580792,-53.1723137083,J1617-5848|J1613-586,,
J105053-471905,162.72279,0.00375,-47.31814,0.00028,435,21,185,108.75,g,nnn,,4716,1.0028651882,1.0048367268,13559.9338435682,3,162.72252,,-47.31793,,4850000000,0.805,,2006-12-19 00:00:00,1,1048-470,J1050-4719,162.722515475,-47.3179319778,J1107-4449|J1107-448|J110707-444905|B1104-445,,
J135605-342111,209.02233,0.00375,-34.35311,0.00028,431,21,91,107.75,g,nnn,,6167,0.477900483,0.4789864648,35823.8435545477,3,209.0224445,0.0000018,-34.3530168,0.0000046,4850000000,0.731,,2006-12-19 00:00:00,1,1353-341,J1356-3421,209.0224441583,-34.3530160833,J1427-4206|J1427-421|J142755-420612|B1424-418,,
J155751-000146,239.46471,0.00375,-0.02958,0.00028,431,20,NONE,107.75,g,nnn,,7041,4.1837263204,4.1837263204,20790.4023783656,5,239.4643082167,2.77777777777778E-008,-0.0306704833,2.77777777777778E-008,106250000000,0.24,0.01,2012-05-13 00:00:00,1,1555+001,J1557-0001,239.4643082167,-0.0306704833,J1550+0527|J1550+054|J155035+052702|B1548+056,,
J025814-390940,44.558745,0.00375,-39.16133,0.00028,430,20,NONE,107.5,g,nnn,,1466,38.0179859223,0.6356007578,25177.7002969273,3,44.545125,,-39.1613333,,4850000000,0.417,,2006-12-19 00:00:00,1,0256-393,J0258-3909,44.5585203292,-39.1613012694,J0334-4008|J0334-401|J033413-400830|B0332-403,,
J172658-225801,261.745665,0.00375,-22.96714,0.00028,429,28,NONE,107.25,g,nnn,J1726-2258,13409,0.7768026572,0.7768269794,35967.1140009482,21,261.7454355,0.0000001,-22.9670963,0.0000001,20000000000,0.429,0.028,2006-01-01 00:00:00,1,1723-229,J1726-2258,261.745435475,-22.9670963861,J1733-1304|J1733-130|J173302-130445|B1730-130|nrao530,,
J221438-383544,333.660795,0.00375,-38.59572,0.00028,426,21,130,106.5,g,nnn,,9581,0.4858792741,0.4858792741,50234.4668206844,5,333.6607063542,2.77777777777778E-007,-38.5958358278,2.55555555555556E-007,254970000000,0.06,0.04,2012-09-02 00:00:00,1,2211-388,J2214-3835,333.6607063542,-38.5958358278,J2258-2758|J2258-279|J225805-275823|B2255-282,,
J112125-055356,170.35446,0.00375,-5.89914,0.00028,424,21,NONE,106,g,nnn,,4939,0.7397896571,0.7289906369,33863.9960283198,3,170.35462,,-5.89901,,4850000000,0.538,,2006-12-19 00:00:00,1,1118-056,J1121-0553,170.3546169417,-5.8990110222,J1058+0133|J1058+015|J105830+013340|B1055+018,,
J051046-314253,77.692965,0.00375,-31.71489,0.00028,421,19,NONE,105.25,g,nnn,,2504,0.5015126572,0.4966575002,19342.5067256586,3,77.69309,,-31.71498,,4850000000,0.153,,2006-12-19 00:00:00,1,0508-317,J0510-3142,77.6930871542,-31.7149807472,J0522-3627|J0522-364|B0521-365,,
J073443-771114,113.680335,0.00375,-77.18725,0.00028,421,47,NONE,105.25,g,nnn,,3388,0.7698517825,0.7691213057,14334.0006023559,3,113.68092,,-77.18708,,4850000000,0.284,,2006-12-19 00:00:00,1,0736-770,J0734-7711,113.6809155875,-77.1870795139,J0635-7516|J063542-751615|B0637-752,,
J113216-560643,173.06883,0.00375,-56.11214,0.00028,419,21,NONE,104.75,g,nnn,,13253,1.351220874,1.3519303148,43086.3095053644,21,173.068393,0.0000005,-56.1124255,0.0000002,20000000000,0.419,0.021,2006-01-01 00:00:00,1,1129-558,J1132-5606,173.0683925542,-56.1124255472,J1107-4449|J1107-448|J110707-444905|B1104-445,,
J233035-372439,352.64925,0.00375,-37.41092,0.00028,419,21,NONE,104.75,g,nnn,,10142,1.3623507886,1.3788378305,41916.881743897,3,352.64915,,-37.41055,,4850000000,0.238,,2006-12-19 00:00:00,1,2327-376,J2330-3724,352.64914925,-37.4105454417,J2258-2758|J2258-279|J225805-275823|B2255-282,,
J230738-224753,346.91133,0.00375,-22.79814,0.00028,418,21,NONE,104.5,g,nnn,,9967,0.9528460904,0.9419723602,20178.6032847458,3,346.91106,,-22.79805,,4850000000,0.677,,2006-12-19 00:00:00,1,2304-230,J2307-2247,346.9110618917,-22.7980541194,J2258-2758|J2258-279|J225805-275823|B2255-282,,
J130948-394831,197.4525,0.00375,-39.80878,0.00028,416,20,NONE,104,g,nnn,,5790,1.9667150487,1.9598004028,53620.7701692599,3,197.45203,,-39.80919,,4850000000,0.41,,2006-12-19 00:00:00,1,1306-395,J1309-3948,197.4520347125,-39.8091906167,J1427-4206|J1427-421|J142755-420612|B1424-418,,
J061830-784302,94.625745,0.00375,-78.71725,0.00028,413,46,NONE,103.25,g,nnn,,2990,0.0698860537,0.0717535673,12880.7217092292,3,94.62566,,-78.71726,,4850000000,0.61,,2006-12-19 00:00:00,1,0621-786,J0618-7843,94.6256614375,-78.7172613972,J0635-7516|J063542-751615|B0637-752,,
J045234-853518,73.14171,0.00375,-85.58844,0.00028,412,46,388,103,g,nnn,,2366,0.3596094598,0.3575281099,39323.6813844355,3,73.1429,,-85.5884,,4850000000,0.643,,2006-12-19 00:00:00,1,0504-856,J0452-8535,73.1428972667,-85.5884009778,J0635-7516|J063542-751615|B0637-752,,
